official_id,name,name_kana,age,faction,office_type,jurisdiction,promises_text,promises_url,blog_url,source,scraped_at
pol_1070,田嶋　勝正,,,,elected,和歌山県,Elected in 串本町長選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/C2Q0K7/M?S=lcqdt0qipg0k,,seijiyama.jp/elections,2025-10-28 12:02:11
pol_1071,田畑　昭二,,,,elected,和歌山県,Elected in 岩出市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/e2J_jC/M?S=lcqdt0qisd0k,,seijiyama.jp/elections,2025-10-28 12:02:15
pol_1072,真砂　充敏,,,,elected,和歌山県,Elected in 田辺市長選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/2bVjJe/M?S=lcqdt0rbrd0k,,seijiyama.jp/elections,2025-10-28 12:02:29
pol_1073,矢口　登,,,,elected,和歌山県,Elected in 串本町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/aGwRC4/M?S=lcqdt0qiph0k,,seijiyama.jp/elections,2025-10-28 12:02:19
pol_1074,石井　仁,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1075,石脇　順治,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1076,神出　政巳,,,,elected,和歌山県,Elected in 海南市長選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/k4b54a/M?S=lcqdt0ramj0k,,seijiyama.jp/elections,2025-10-28 12:02:22
pol_1077,福山　晴美,,,,elected,和歌山県,Elected in 岩出市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/e2J_jC/M?S=lcqdt0qisd0k,,seijiyama.jp/elections,2025-10-28 12:02:15
pol_1078,福岡　進二,,,,elected,和歌山県,Elected in 岩出市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/e2J_jC/M?S=lcqdt0qisd0k,,seijiyama.jp/elections,2025-10-28 12:02:15
pol_1079,福栄　浩義,,,,elected,和歌山県,Elected in 田辺市議会議員選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/8cMPCj/M?S=lcqdt0rbre0k,,seijiyama.jp/elections,2025-10-28 12:03:01
pol_1080,福田　忠由,,,,elected,和歌山県,Elected in 太地町議会議員選挙（2017年7月30日投票）結果,https://seijiyama.jp/area/card/3624/1kSCh4/M?S=lcqdt0rctd0k,,seijiyama.jp/elections,2025-10-28 12:03:21
pol_1081,竹村　広明,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1082,結城　力,,,,elected,和歌山県,Elected in 串本町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/aGwRC4/M?S=lcqdt0qiph0k,,seijiyama.jp/elections,2025-10-28 12:02:19
pol_1083,緑化樹生産業,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1084,自動車鈑金工,,,,elected,和歌山県,Elected in 有田川町議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/8E6VAF/M?S=lcqdt0rgqg0k,,seijiyama.jp/elections,2025-10-28 12:03:10
pol_1085,舩木　孝明,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1086,芝山　定史,,,,elected,和歌山県,Elected in 串本町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/aGwRC4/M?S=lcqdt0qiph0k,,seijiyama.jp/elections,2025-10-28 12:02:19
pol_1087,花村　計,,,,elected,和歌山県,Elected in 太地町議会議員選挙（2017年7月30日投票）結果,https://seijiyama.jp/area/card/3624/1kSCh4/M?S=lcqdt0rctd0k,,seijiyama.jp/elections,2025-10-28 12:03:21
pol_1088,藤本　良昭,,,,elected,和歌山県,Elected in 印南町議会議員選挙（2017年8月6日投票）結果,https://seijiyama.jp/area/card/3624/4K34h9/M?S=lcqdt0rdkh0k,,seijiyama.jp/elections,2025-10-28 12:03:13
pol_1089,藤薮　利広,,,,elected,和歌山県,Elected in 印南町議会議員選挙（2017年8月6日投票）結果,https://seijiyama.jp/area/card/3624/4K34h9/M?S=lcqdt0rdkh0k,,seijiyama.jp/elections,2025-10-28 12:03:13
pol_1090,西尾　智朗,,,,elected,和歌山県,Elected in 白浜町議会議員選挙（2018年3月18日投票）結果,https://seijiyama.jp/area/card/3624/7caFIa/M?S=lcqdt0rhra0k,,seijiyama.jp/elections,2025-10-28 12:03:17
pol_1091,西岡　利記,,,,elected,和歌山県,Elected in 広川町長選挙（2017年9月10日投票）結果,https://seijiyama.jp/area/card/3624/Hd51IG/M?S=lcqdt0rdnh0k,,seijiyama.jp/elections,2025-10-28 12:02:43
pol_1092,谷畑　進,,,,elected,和歌山県,Elected in 有田川町議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/8E6VAF/M?S=lcqdt0rgqg0k,,seijiyama.jp/elections,2025-10-28 12:03:10
pol_1093,辻　成紀,,,,elected,和歌山県,Elected in 白浜町議会議員選挙（2018年3月18日投票）結果,https://seijiyama.jp/area/card/3624/7caFIa/M?S=lcqdt0rhra0k,,seijiyama.jp/elections,2025-10-28 12:03:17
pol_1094,辻岡　俊明,,,,elected,和歌山県,Elected in 有田川町議会議員選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/8E6VAF/M?S=lcqdt0rgqg0k,,seijiyama.jp/elections,2025-10-28 12:03:10
pol_1095,那智勝浦町長,,,,elected,和歌山県,Elected in 那智勝浦町長選挙（2017年12月24日投票）結果,https://seijiyama.jp/area/card/3624/d44lHG/M?S=lcqdt0rgmc0k,,seijiyama.jp/elections,2025-10-28 12:02:56
pol_1096,鈴木　幸夫,,,,elected,和歌山県,Elected in 串本町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/aGwRC4/M?S=lcqdt0qiph0k,,seijiyama.jp/elections,2025-10-28 12:02:19
pol_1097,長背　守,,,,elected,和歌山県,Elected in 串本町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/aGwRC4/M?S=lcqdt0qiph0k,,seijiyama.jp/elections,2025-10-28 12:02:19
pol_1098,長野　荘一,,,,elected,和歌山県,Elected in 白浜町議会議員選挙（2018年3月18日投票）結果,https://seijiyama.jp/area/card/3624/7caFIa/M?S=lcqdt0rhra0k,,seijiyama.jp/elections,2025-10-28 12:03:17
pol_1099,門　真一郎,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1100,阪中　晃,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1101,陸平　輝昭,,,,elected,和歌山県,Elected in 田辺市議会議員選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/8cMPCj/M?S=lcqdt0rbre0k,,seijiyama.jp/elections,2025-10-28 12:03:01
pol_1102,電気工事,,,,elected,和歌山県,Elected in 串本町議会議員選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/aGwRC4/M?S=lcqdt0qiph0k,,seijiyama.jp/elections,2025-10-28 12:02:19
pol_1103,高田　盛行,,,,elected,和歌山県,Elected in 田辺市議会議員選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/8cMPCj/M?S=lcqdt0rbre0k,,seijiyama.jp/elections,2025-10-28 12:03:01
pol_1104,高田　英亮,,,,elected,和歌山県,Elected in 紀の川市議会議員選挙（2017年11月19日投票）結果,https://seijiyama.jp/area/card/3624/Ai3_gD/M?S=lcqdt0rftf0k,,seijiyama.jp/elections,2025-10-28 12:03:05
pol_1105,さかもと　優子,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1106,三浦　芳一,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1107,三輪　なお子,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1108,上杉　考哉,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1109,中森　福代,,,,elected,埼玉県,Elected in さいたま市長選挙（2017年5月21日投票）結果,https://seijiyama.jp/area/card/3624/Hc7zD2/M?S=lcqdt0rbsa0k,,seijiyama.jp/elections,2025-10-28 11:37:14
pol_1110,久喜　邦康,,,,elected,埼玉県,Elected in 秩父市長選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/BgxCbI/M?S=lcqdt0rbkb0k,,seijiyama.jp/elections,2025-10-28 11:37:24
pol_1111,今成　優太,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1112,伊勢田　幸正,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1113,伊東　秀浩,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1114,佐藤　匡,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1115,佐藤　太信,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1116,佐藤　学,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1117,佐野　正幸,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1118,元市議,,,,elected,埼玉県,Elected in 越谷市長選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/0672b6/M?S=lcqdt0resh0k,,seijiyama.jp/elections,2025-10-28 11:37:45
pol_1119,光岡　真由美,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1120,八子　朋弘,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1121,公認会計士,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1122,内村　忠久,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1123,前島　英男,,,,elected,埼玉県,Elected in さいたま市長選挙（2017年5月21日投票）結果,https://seijiyama.jp/area/card/3624/Hc7zD2/M?S=lcqdt0rbsa0k,,seijiyama.jp/elections,2025-10-28 11:37:14
pol_1124,加藤　久美子,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1125,加藤　利江,,,,elected,埼玉県,Elected in 深谷市長選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/2f1-9I/M?S=lcqdt0rgsj0k,,seijiyama.jp/elections,2025-10-28 11:37:38
pol_1126,加藤　裕康,,,,elected,埼玉県,Elected in 深谷市長選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/2f1-9I/M?S=lcqdt0rgsj0k,,seijiyama.jp/elections,2025-10-28 11:37:38
pol_1127,勝山　祥,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1128,北堀　篤,,,,elected,埼玉県,Elected in 秩父市長選挙（2017年4月23日投票）結果,https://seijiyama.jp/area/card/3624/BgxCbI/M?S=lcqdt0rbkb0k,,seijiyama.jp/elections,2025-10-28 11:37:24
pol_1129,十川　拓也,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1130,古仲　リカ,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1131,吉原　孝好,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1132,吉沢　かつら,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1133,吉田　信解,,,,elected,埼玉県,Elected in 本庄市長選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/35pbga/M?S=lcqdt0rgpi0k,,seijiyama.jp/elections,2025-10-28 11:37:30
pol_1134,向口　文恵,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1135,土屋　英美子,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1136,大久保　勝,,,,elected,埼玉県,Elected in 飯能市長選挙（2017年7月9日投票）結果,https://seijiyama.jp/area/card/3624/KJnXj7/M?S=lcqdt0rctb0k,,seijiyama.jp/elections,2025-10-28 11:37:27
pol_1137,大学生,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1138,大山　忍,,,,elected,埼玉県,Elected in 八潮市長選挙（2017年9月3日投票）結果,https://seijiyama.jp/area/card/3624/0CjaA7/M?S=lcqdt0rdmg0k,,seijiyama.jp/elections,2025-10-28 11:37:11
pol_1139,奥ノ木　信夫,,,,elected,埼玉県,Elected in 川口市長選挙（2018年2月4日投票）結果,https://seijiyama.jp/area/card/3624/ee9Ed7/M?S=lcqdt0rgsb0k,,seijiyama.jp/elections,2025-10-28 11:37:21
pol_1140,奥田　智子,,,,elected,埼玉県,Elected in 川口市長選挙（2018年2月4日投票）結果,https://seijiyama.jp/area/card/3624/ee9Ed7/M?S=lcqdt0rgsb0k,,seijiyama.jp/elections,2025-10-28 11:37:21
pol_1141,守屋　裕子,,,,elected,埼玉県,Elected in 川越市議会議員補欠選挙（2017年1月22日投票）結果,https://seijiyama.jp/area/card/3624/K3ooib/M?S=lcqdt0qiqg0k,,seijiyama.jp/elections,2025-10-28 11:37:02
pol_1142,安道　佳子,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1143,宮岡　治郎,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1144,富岡　勝則,,,,elected,埼玉県,Elected in 朝霞市長選挙（2017年2月26日投票）結果,https://seijiyama.jp/area/card/3624/4IpIdk/M?S=lcqdt0qjmg0k,,seijiyama.jp/elections,2025-10-28 11:36:35
pol_1145,富岡　清,,,,elected,埼玉県,Elected in 熊谷市長選挙（2017年10月29日投票）結果,https://seijiyama.jp/area/card/3624/jj-n61/M?S=lcqdt0rerg0k,,seijiyama.jp/elections,2025-10-28 11:37:17
pol_1146,寺崎　豪輔,,,,elected,埼玉県,Elected in 戸田市議会議員選挙（2017年1月29日投票）結果,https://seijiyama.jp/area/card/3624/bB_8bg/M?S=lcqdt0qirf0k,,seijiyama.jp/elections,2025-10-28 11:36:48
pol_1147,寺田　玲,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1148,寺田　雅貴,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1149,小出　亘,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1150,小島　清人,,,,elected,埼玉県,Elected in 入間市議会議員選挙（2017年3月12日投票）結果,https://seijiyama.jp/area/card/3624/BI5D2K/M?S=lcqdt0qjoc0k,,seijiyama.jp/elections,2025-10-28 11:36:54
pol_1151,小島　進,,,,elected,埼玉県,Elected in 深谷市長選挙（2018年1月28日投票）結果,https://seijiyama.jp/area/card/3624/2f1-9I/M?S=lcqdt0rgsj0k,,seijiyama.jp/elections,2025-10-28 11:37:38
pol_1152,小川　匠,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1153,小森　重紀,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1154,小泉　陽,,,,elected,埼玉県,Elected in 富士見市議会議員選挙（2017年3月26日投票）結果,https://seijiyama.jp/area/card/3624/4H30Ec/M?S=lcqdt0qjoj0k,,seijiyama.jp/elections,2025-10-28 11:36:59
pol_1155,小野　克典,,,,elected,埼玉県,Elected in 桶川市長選挙（2017年4月16日投票）結果,https://seijiyama.jp/area/card/3624/7H8f5I/M?S=lcqdt0rakg0k,,seijiyama.jp/elections,2025-10-28 11:37:08
